os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16297384,6.2.2-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
71.22,14041,5.90406,99,54,68,2406,1000,2.92416,143,6.91313,26242792194
67.8426,14740,5.90406,99,54,68,2406,1000,2.92416,143,6.91313,26342870155
57.4614,17403,5.90406,99,54,68,2406,1000,2.92416,143,6.91313,26442947806
54.2741,18425,5.90406,99,54,68,2406,1000,2.92416,143,6.91313,26543024907
64.6538,15467,5.90406,99,54,68,2406,1000,2.92416,143,6.91313,26643102588
61.7513,16194,5.83942,99,53,68,2407,1000,2.92416,144,6.91314,26743165579
60.9236,16414,5.83942,99,53,68,2407,1000,2.92416,144,6.91314,26843228100
57.3822,17427,5.83942,99,53,68,2407,1000,2.92416,144,6.91314,26943291071
69.1419,14463,5.83942,99,53,68,2407,1000,2.92416,144,6.91314,27043366892
60.2083,16609,5.83942,99,53,68,2407,1000,2.92416,144,6.91314,27143443753
60.35,16570,6.10501,99,53,68,2407,1000,2.92416,144,6.91088,27243506044
65.8718,15181,6.10501,99,53,68,2407,1000,2.92416,144,6.91088,27343570444
60.0024,16666,6.10501,99,53,68,2407,1000,2.92416,144,6.91088,27443634095
53.0476,18851,6.10501,99,53,68,2407,1000,2.92416,144,6.91088,27543697896
65.5867,15247,6.10501,99,53,68,2407,1000,2.92416,144,6.91088,27643760407
53.9549,18534,5.30864,99,52,67,2409,1000,2.92416,145,6.91378,27743822778
64.9308,15401,5.30864,99,52,67,2409,1000,2.92416,145,6.91378,27843885089
63.5364,15739,5.30864,99,52,67,2409,1000,2.92416,145,6.91378,27943948380
75.2899,13282,5.30864,99,52,67,2409,1000,2.92416,145,6.91378,28044010781
54.2417,18436,5.30864,99,52,67,2409,1000,2.92416,145,6.91378,28144074202
66.6045,15014,5.06799,99,52,68,2408,1000,2.92416,145,6.9135,28244136113
70.5219,14180,5.06799,99,52,68,2408,1000,2.92416,145,6.9135,28344197314
73.524,13601,5.06799,99,52,68,2408,1000,2.92416,145,6.9135,28444260024
66.4805,15042,5.06799,99,52,68,2408,1000,2.92416,145,6.9135,28544322365
54.9843,18187,5.06799,99,52,68,2408,1000,2.92416,145,6.9135,28644384106
65.2742,15320,3.56265,99,51,68,2406,1000,2.92416,144,6.91269,28744446057
66.3482,15072,3.56265,99,51,68,2406,1000,2.92416,144,6.91269,28844507948
78.4868,12741,3.56265,99,51,68,2406,1000,2.92416,144,6.91269,28944567179
69.7837,14330,3.56265,99,51,68,2406,1000,2.92416,144,6.91269,29044629290
58.2988,17153,3.56265,99,51,68,2406,1000,2.92416,144,6.91269,29144690701
